popularity,duration_ms,explicit,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,valence,tempo,track_genre
0,222893,False,0.579,0.978,-5.327,0,0.0548,8.55e-05,0.000141,0.558,125.073,rock
0,201400,False,0.518,0.948,-5.579,0,0.0676,0.00512,0.0996,0.548,103.025,rock
0,222893,False,0.579,0.978,-5.327,0,0.0548,8.55e-05,0.000141,0.558,125.073,rock
0,222893,False,0.579,0.978,-5.327,0,0.0548,8.55e-05,0.000141,0.558,125.073,rock
0,222893,False,0.579,0.978,-5.327,0,0.0548,8.55e-05,0.000141,0.558,125.073,rock
0,222893,False,0.579,0.978,-5.327,0,0.0548,8.55e-05,0.000141,0.558,125.073,rock
0,224306,False,0.548,0.809,-4.001,0,0.0328,0.000298,2.96e-06,0.409,133.984,rock
1,357266,False,0.356,0.917,-6.005,1,0.0487,0.0336,0.0,0.523,171.172,rock
0,357266,False,0.356,0.917,-6.005,1,0.0487,0.0336,0.0,0.523,171.172,rock
74,235160,False,0.581,0.656,-4.891,0,0.0294,0.00269,2.78e-06,0.338,108.033,rock
73,326490,False,0.416,0.762,-7.385,1,0.0279,0.312,0.804,0.461,95.967,rock
68,169758,False,0.553,0.89,-4.879,1,0.0413,0.123,0.0,0.674,87.871,rock
75,234093,False,0.578,0.386,-11.464,1,0.0278,0.208,0.0453,0.569,154.902,rock
77,229226,False,0.513,0.442,-13.529,1,0.0343,0.00731,0.000838,0.243,81.201,rock
79,295600,False,0.42,0.33,-13.925,1,0.0275,0.245,0.000679,0.175,157.143,rock
76,218080,False,0.442,0.887,-5.943,0,0.1,0.0259,4.57e-06,0.637,146.358,rock
73,248335,False,0.618,0.837,-5.338,1,0.0304,0.000254,0.000378,0.526,121.227,rock
71,250900,False,0.542,0.433,-10.47,1,0.0305,0.897,0.173,0.495,140.939,rock
82,264306,False,0.559,0.345,-13.496,1,0.0459,0.0576,0.000105,0.458,84.581,rock
68,189600,False,0.556,0.72,-5.132,0,0.0415,0.358,0.0,0.405,125.324,rock
79,234973,False,0.519,0.441,-14.178,1,0.0353,0.0204,0.000453,0.25,81.334,rock
80,357266,False,0.356,0.917,-6.006,1,0.0479,0.0335,0.0,0.518,171.176,rock
79,200373,False,0.731,0.867,-5.881,1,0.032,0.0395,0.0,0.776,104.019,rock
53,190400,False,0.568,0.94,-6.414,1,0.0402,0.0366,0.00314,0.738,114.873,rock
3,297893,False,0.59,0.229,-13.174,1,0.0301,0.115,0.00168,0.168,96.859,rock
0,297160,False,0.248,0.399,-11.011,1,0.0283,0.306,0.00119,0.198,52.401,rock
5,301426,True,0.547,0.941,-4.631,1,0.0824,5.72e-06,0.000756,0.331,100.007,rock
1,232800,False,0.474,0.671,-4.649,1,0.0289,0.0129,0.0,0.0682,82.94,rock
3,186847,False,0.523,0.8,-5.243,1,0.101,0.00537,0.0,0.604,125.886,rock
0,281757,False,0.413,0.923,-4.487,1,0.053,9.24e-06,0.00102,0.504,150.059,rock
54,191000,False,0.83,0.838,-6.77,1,0.0776,0.0805,0.517,0.829,104.418,rock
1,230720,False,0.418,0.876,-5.157,1,0.0529,0.00187,0.0,0.341,128.033,rock
1,186847,False,0.523,0.8,-5.243,1,0.101,0.00537,0.0,0.604,125.886,rock
0,257720,False,0.349,0.261,-9.478,0,0.0306,0.748,0.0,0.103,137.954,rock
0,186847,False,0.523,0.8,-5.243,1,0.101,0.00537,0.0,0.604,125.886,rock
0,212773,False,0.444,0.33,-15.594,1,0.262,0.954,1.49e-06,0.308,95.47,rock
0,232800,False,0.474,0.671,-4.649,1,0.0289,0.0129,0.0,0.0682,82.94,rock
0,336933,False,0.676,0.67,-7.218,0,0.051,0.00565,0.00676,0.725,90.232,rock
0,215373,False,0.699,0.585,-5.755,1,0.0297,0.246,0.000329,0.757,124.054,rock
0,297893,False,0.59,0.229,-13.174,1,0.0301,0.115,0.00168,0.168,96.859,rock
0,228400,False,0.767,0.694,-5.059,0,0.0384,0.0629,0.0,0.78,112.012,rock
0,184053,False,0.657,0.817,-4.415,1,0.0554,0.262,0.00679,0.651,107.992,rock
0,186847,False,0.523,0.8,-5.243,1,0.101,0.00537,0.0,0.604,125.886,rock
0,184053,False,0.657,0.817,-4.415,1,0.0554,0.262,0.00679,0.651,107.992,rock
0,228400,False,0.767,0.694,-5.059,0,0.0384,0.0629,0.0,0.78,112.012,rock
0,236866,False,0.63,0.484,-7.25,1,0.0313,0.892,1.33e-06,0.502,147.882,rock
1,357266,False,0.356,0.917,-6.005,1,0.0487,0.0336,0.0,0.523,171.172,rock
0,228400,False,0.767,0.694,-5.059,0,0.0384,0.0629,0.0,0.78,112.012,rock
0,293853,False,0.709,0.392,-17.241,0,0.0369,0.193,0.734,0.951,124.074,rock
0,184053,False,0.657,0.817,-4.415,1,0.0554,0.262,0.00679,0.651,107.992,rock
0,175720,False,0.746,0.506,-7.945,1,0.0267,0.159,0.0,0.35,101.361,rock
0,244053,False,0.79,0.606,-7.699,1,0.0519,0.014,0.00488,0.903,135.276,rock
0,383573,False,0.66,0.742,-8.08,1,0.034,0.00151,4.04e-06,0.46,130.271,rock
0,256385,True,0.701,0.818,-7.623,0,0.0354,0.518,0.000181,0.45,90.032,rock
0,383573,False,0.66,0.742,-8.08,1,0.034,0.00151,4.04e-06,0.46,130.271,rock
0,211626,False,0.775,0.507,-9.289,0,0.165,0.0015,3.34e-06,0.752,92.229,rock
0,336933,False,0.676,0.67,-7.218,0,0.051,0.00565,0.00676,0.725,90.232,rock
0,343701,False,0.818,0.621,-12.274,1,0.0528,0.297,2.5e-05,0.642,117.343,rock
0,248893,False,0.686,0.604,-14.24,0,0.037,0.12,0.496,0.553,152.474,rock
72,146866,False,0.477,0.572,-7.328,1,0.0319,0.00708,0.784,0.0414,194.033,rock
74,193546,False,0.389,0.665,-6.169,1,0.0644,0.178,0.000732,0.199,117.055,rock
40,271306,False,0.559,0.532,-6.461,1,0.0302,0.157,4.28e-06,0.11,104.02,rock
71,262623,True,0.668,0.902,-3.924,1,0.0386,0.169,8.74e-05,0.913,119.008,rock
70,303903,False,0.662,0.905,-5.036,1,0.0383,0.0529,0.0521,0.857,117.997,rock
71,179000,False,0.743,0.835,-4.655,1,0.029,0.25,0.0,0.955,120.019,rock
75,151893,False,0.697,0.395,-13.58,1,0.0281,0.428,0.653,0.876,113.589,rock
65,193253,False,0.636,0.836,-3.004,1,0.0427,0.00609,0.000157,0.715,139.956,rock
64,219560,False,0.59,0.578,-5.798,0,0.0528,0.612,0.000162,0.264,81.663,rock
69,216586,False,0.618,0.449,-10.565,1,0.0435,0.383,0.0182,0.699,75.046,rock
80,199906,True,0.589,0.89,-3.719,0,0.0603,0.000481,0.00082,0.692,90.598,rock
53,258586,False,0.354,0.581,-6.074,1,0.0302,0.201,0.661,0.338,171.961,rock
62,193846,False,0.631,0.643,-5.656,1,0.053,0.0658,0.0,0.528,130.099,rock
72,178617,True,0.522,0.957,-4.924,1,0.0687,0.0515,0.0014,0.917,170.91,rock
69,260148,False,0.714,0.51,-8.216,1,0.0453,0.76,0.133,0.832,142.009,rock
65,156666,False,0.521,0.835,-3.717,0,0.0728,0.0259,0.00011,0.482,160.031,rock
80,313573,True,0.466,0.833,-4.215,1,0.304,0.0266,0.0,0.661,88.785,rock
84,250546,False,0.413,0.881,-5.541,0,0.0367,5.99e-05,0.000308,0.364,158.066,rock
75,274693,False,0.494,0.632,-6.89,1,0.0342,0.682,0.0,0.0797,147.873,rock
70,230525,False,0.514,0.703,-6.859,1,0.0298,0.0107,7.62e-05,0.356,157.399,rock
69,232066,False,0.483,0.941,-3.598,0,0.0575,0.000526,3.5e-06,0.503,156.033,rock
0,218013,False,0.56,0.936,-5.835,1,0.0439,0.00832,0.0,0.371,112.96,rock
44,221576,False,0.64,0.791,-5.342,1,0.0647,0.000627,0.0636,0.311,129.997,rock
2,208773,False,0.713,0.55,-5.982,1,0.065,0.613,1.12e-06,0.13,138.07,rock
1,195493,False,0.459,0.427,-7.733,1,0.0267,0.112,0.0,0.357,139.898,rock
1,245173,False,0.535,0.508,-5.996,0,0.0318,0.233,0.0,0.236,134.577,rock
0,245173,False,0.535,0.508,-5.996,0,0.0318,0.233,0.0,0.236,134.577,rock
0,245173,False,0.535,0.508,-5.996,0,0.0318,0.233,0.0,0.236,134.577,rock
0,208773,False,0.713,0.55,-5.982,1,0.065,0.613,1.12e-06,0.13,138.07,rock
0,256133,False,0.559,0.487,-9.349,1,0.0266,0.0333,0.0826,0.145,149.959,rock
0,210600,False,0.29,0.936,-3.876,0,0.211,0.000481,0.0275,0.432,167.818,rock
0,245173,False,0.535,0.508,-5.996,0,0.0318,0.233,0.0,0.236,134.577,rock
0,196346,False,0.596,0.602,-4.876,0,0.0413,0.0352,0.0,0.611,117.014,rock
0,214280,False,0.726,0.484,-6.708,0,0.0477,0.274,2.42e-06,0.561,62.492,rock
0,250293,False,0.508,0.558,-6.605,1,0.0238,0.00351,4.18e-05,0.16,81.599,rock
52,303878,False,0.676,0.892,-5.065,0,0.0348,0.326,9.46e-06,0.829,142.046,rock
52,207533,False,0.633,0.551,-12.294,1,0.0427,0.00731,0.123,0.427,94.946,rock
0,261293,False,0.432,0.706,-5.061,1,0.0426,0.00108,0.0,0.29,136.981,rock
0,115867,False,0.678,0.637,-5.144,1,0.0866,0.559,0.0,0.715,86.036,rock
0,204621,False,0.524,0.902,-8.662,1,0.0368,0.000989,0.695,0.907,146.833,rock
0,205482,False,0.588,0.723,-6.537,1,0.0298,0.0908,1.46e-05,0.329,124.98,rock
0,217853,False,0.477,0.459,-10.214,1,0.0261,0.715,0.000742,0.326,105.541,rock
0,184253,False,0.732,0.348,-17.078,1,0.0476,0.0484,0.185,0.963,126.142,rock
0,201146,False,0.733,0.282,-17.764,0,0.0381,0.0487,0.0139,0.92,132.04,rock
0,181764,False,0.638,0.762,-4.053,1,0.0976,0.0583,0.0,0.736,170.108,rock
0,210680,False,0.666,0.795,-3.762,1,0.0302,0.0753,0.0,0.735,94.968,rock
0,283760,False,0.659,0.433,-9.426,0,0.19,0.368,0.000312,0.572,80.115,rock
0,211626,False,0.775,0.507,-9.289,0,0.165,0.0015,3.34e-06,0.752,92.229,rock
0,239533,False,0.713,0.886,-7.75,1,0.0411,0.0012,7.68e-06,0.9,97.983,rock
0,135973,False,0.616,0.702,-8.467,0,0.0618,0.00321,0.0,0.41,78.728,rock
68,203666,False,0.534,0.582,-7.912,1,0.0401,0.047,0.0328,0.346,84.183,rock
80,252306,False,0.687,0.617,-5.213,1,0.0287,0.0941,1.27e-05,0.665,121.079,rock
80,255373,False,0.458,0.795,-3.265,1,0.0574,0.00316,0.000202,0.513,123.229,rock
76,195493,False,0.459,0.427,-7.734,1,0.0267,0.114,0.0,0.354,139.902,rock
79,215906,False,0.595,0.717,-4.803,1,0.0295,0.0779,0.00274,0.547,88.969,rock
80,223840,False,0.446,0.764,-5.042,1,0.033,0.00135,0.0,0.543,172.094,rock
76,264066,False,0.36,0.501,-9.129,1,0.0258,0.0638,9.32e-05,0.324,74.807,rock
73,238173,False,0.518,0.797,-5.153,1,0.0309,0.000681,0.0,0.293,132.918,rock
74,302000,False,0.7,0.742,-6.777,0,0.0716,0.0722,0.0199,0.197,91.959,rock
73,257053,False,0.678,0.656,-6.41,1,0.0381,0.00174,0.0,0.485,123.207,rock
67,235960,False,0.483,0.77,-4.829,0,0.0512,0.007,0.0,0.386,132.992,rock
67,229986,True,0.685,0.656,-6.013,0,0.0383,0.437,0.0,0.392,128.003,rock
69,176093,False,0.487,0.625,-5.112,1,0.0401,0.374,0.0,0.351,170.397,rock
70,165457,False,0.643,0.882,-5.431,1,0.0808,0.363,5.53e-05,0.941,159.996,rock
66,145801,True,0.639,0.776,-4.61,1,0.0829,0.0731,1.97e-06,0.267,160.101,rock
67,503240,False,0.432,0.524,-8.721,1,0.0321,0.0289,0.0,0.183,135.956,rock
63,285160,False,0.509,0.778,-3.608,1,0.0295,0.00998,0.0,0.216,105.066,rock
65,335906,False,0.545,0.472,-7.552,1,0.0279,0.434,0.0,0.193,134.027,rock
62,183853,False,0.498,0.628,-5.709,0,0.0317,0.00686,0.0,0.218,138.099,rock
51,193933,False,0.417,0.959,-5.853,0,0.154,0.0741,0.000243,0.522,82.771,rock
58,181812,False,0.452,0.818,-4.59,1,0.0427,0.0411,0.0,0.373,167.087,rock
51,200826,False,0.492,0.794,-5.823,1,0.046,0.196,2.62e-06,0.683,167.815,rock
51,189413,False,0.378,0.916,-7.516,1,0.0921,0.024,0.000381,0.622,93.065,rock
50,266143,False,0.703,0.589,-6.106,0,0.0249,0.138,2.4e-05,0.931,100.022,rock
50,244013,False,0.524,0.636,-5.884,0,0.0302,0.163,0.0,0.247,138.074,rock
1,249478,False,0.616,0.387,-11.813,1,0.0314,0.227,0.514,0.435,120.03,rock
0,195717,False,0.516,0.85,-3.91,0,0.0706,0.00139,0.0,0.583,120.326,rock
0,231719,False,0.531,0.906,-4.791,1,0.0352,0.0286,4.66e-05,0.347,125.08,rock
0,239360,False,0.487,0.889,-7.998,0,0.073,0.101,0.0274,0.265,87.138,rock
0,231719,False,0.531,0.906,-4.791,1,0.0352,0.0286,4.66e-05,0.347,125.08,rock
0,168853,False,0.529,0.846,-5.513,0,0.0483,0.244,0.0,0.69,93.979,rock
1,215000,False,0.598,0.95,-3.358,1,0.0848,0.00167,0.000388,0.577,105.267,rock
0,217200,False,0.359,0.573,-6.054,1,0.0326,0.665,0.000178,0.562,73.368,rock
0,230826,False,0.424,0.843,-6.197,1,0.0394,0.00101,0.00896,0.115,90.247,rock
0,283000,False,0.494,0.738,-8.347,1,0.0345,0.00394,3.05e-06,0.735,132.496,rock
51,214213,False,0.63,0.715,-6.385,1,0.0271,0.0265,0.0,0.765,134.986,rock
0,293933,False,0.358,0.899,-7.069,0,0.134,0.0112,0.122,0.27,174.298,rock
0,465933,False,0.323,0.891,-7.018,0,0.119,0.00126,0.0187,0.235,97.373,rock
0,234973,False,0.337,0.643,-7.122,1,0.041,0.467,1.86e-06,0.167,175.875,rock
0,193106,False,0.694,0.853,-4.207,0,0.107,0.0367,9.89e-05,0.74,93.08,rock
1,217200,False,0.359,0.573,-6.054,1,0.0326,0.665,0.000178,0.562,73.368,rock
0,217200,False,0.359,0.573,-6.054,1,0.0326,0.665,0.000178,0.562,73.368,rock
0,217200,False,0.359,0.573,-6.054,1,0.0326,0.665,0.000178,0.562,73.368,rock
1,395093,False,0.421,0.871,-9.193,1,0.0351,0.00608,0.411,0.384,102.383,rock
0,218120,False,0.446,0.814,-3.421,1,0.0306,0.000682,0.000814,0.554,138.112,rock
1,217200,False,0.359,0.573,-6.054,1,0.0326,0.665,0.000178,0.562,73.368,rock
0,243160,False,0.259,0.654,-3.858,0,0.0331,0.025,0.0,0.452,181.893,rock
0,203146,False,0.512,0.607,-5.289,1,0.0304,0.205,0.0,0.668,63.25,rock
0,218120,False,0.446,0.814,-3.421,1,0.0306,0.000682,0.000814,0.554,138.112,rock
0,243160,False,0.259,0.654,-3.858,0,0.0331,0.025,0.0,0.452,181.893,rock
79,198440,False,0.871,0.701,-5.594,0,0.0458,0.257,7.52e-06,0.716,126.975,rock
70,224938,False,0.603,0.551,-6.259,0,0.0304,0.0696,0.0976,0.439,75.001,rock
65,224213,False,0.534,0.941,-2.561,1,0.077,0.00204,0.00615,0.573,95.008,rock
64,192400,False,0.468,0.961,-4.082,1,0.114,0.00364,0.0,0.31,94.926,rock
70,167960,False,0.7,0.82,-5.499,0,0.0329,0.238,0.318,0.667,109.998,rock
71,193080,False,0.568,0.569,-6.013,0,0.0329,0.0004,0.102,0.266,72.991,rock
71,186306,False,0.662,0.681,-8.152,0,0.0315,0.0321,0.139,0.864,98.004,rock
78,302840,False,0.451,0.931,-3.871,1,0.0719,0.00076,0.0049,0.172,122.961,rock
70,204878,False,0.666,0.728,-5.808,1,0.0419,0.00175,4.26e-06,0.51,122.996,rock
66,217625,False,0.49,0.753,-5.411,1,0.238,0.081,2.85e-06,0.325,156.241,rock
76,213800,False,0.613,0.953,-3.435,1,0.0855,0.00148,0.000582,0.537,105.046,rock
70,246493,True,0.568,0.871,-3.453,1,0.0308,0.0553,0.51,0.374,119.99,rock
75,257480,False,0.419,0.383,-11.782,1,0.0256,0.0724,0.0176,0.35,87.568,rock
72,204773,False,0.544,0.241,-14.779,0,0.03,0.983,0.774,0.359,109.437,rock
60,215706,False,0.53,0.727,-5.179,0,0.0441,0.0387,0.0,0.385,76.943,rock
60,166693,False,0.564,0.613,-5.055,1,0.0318,0.111,3.22e-06,0.48,84.951,rock
64,206440,False,0.468,0.655,-6.384,1,0.0296,0.0149,0.0,0.222,144.045,rock
60,214613,False,0.449,0.745,-5.045,0,0.0327,0.00342,0.0,0.465,83.918,rock
61,197680,False,0.546,0.619,-6.09,0,0.042,0.0122,0.0,0.625,159.982,rock
67,206400,False,0.561,0.717,-5.72,1,0.0381,0.458,0.0,0.455,79.993,rock
67,231665,False,0.531,0.887,-4.417,0,0.0329,0.00261,0.000512,0.626,104.055,rock
79,269373,False,0.433,0.959,-4.04,1,0.0431,0.000917,0.0,0.365,172.984,rock
49,261373,False,0.611,0.7,-7.966,0,0.0302,0.00181,0.00248,0.707,145.943,rock
64,305426,False,0.318,0.573,-5.653,1,0.0324,0.107,0.0,0.0765,156.054,rock
50,182079,False,0.589,0.842,-5.309,1,0.0378,0.000373,0.0172,0.273,104.024,rock
0,249426,False,0.824,0.554,-7.624,0,0.0585,0.176,0.0,0.794,96.034,rock
50,256720,False,0.567,0.494,-11.309,1,0.046,0.245,0.00132,0.547,175.448,rock
50,236120,False,0.383,0.745,-5.733,1,0.0443,0.0109,0.0,0.675,89.743,rock
5,196135,False,0.202,0.742,-5.29,1,0.124,0.00169,0.000483,0.155,194.876,rock
0,236866,False,0.359,0.927,-4.906,0,0.0676,2.68e-05,0.00843,0.316,154.071,rock
0,180066,False,0.331,0.722,-8.461,1,0.0408,0.00204,5.5e-05,0.349,125.619,rock
0,201000,False,0.857,0.735,-5.223,1,0.0611,0.145,0.00357,0.649,105.007,rock
0,165186,False,0.706,0.474,-8.55,0,0.0598,0.242,0.0,0.545,99.776,rock
0,177186,False,0.236,0.94,-3.929,0,0.152,2.15e-05,0.124,0.223,151.296,rock
0,211933,False,0.331,0.968,-2.496,1,0.109,0.00835,0.0,0.694,203.997,rock
0,263586,False,0.639,0.609,-7.727,1,0.0316,0.0715,0.000121,0.378,108.493,rock
0,264586,False,0.423,0.493,-9.569,0,0.0374,0.1,5.95e-06,0.522,167.708,rock
50,229280,False,0.757,0.888,-5.636,1,0.156,0.132,0.0,0.543,150.079,rock
0,213040,False,0.686,0.664,-7.766,1,0.0484,0.176,0.0,0.778,173.937,rock
3,307306,False,0.742,0.613,-7.3,0,0.027,0.329,0.000899,0.966,136.009,rock
2,263933,True,0.639,0.671,-4.563,0,0.0375,0.105,0.0,0.73,92.012,rock
0,308666,False,0.519,0.902,-4.693,0,0.0321,0.00289,0.000323,0.122,128.912,rock
0,203493,False,0.422,0.28,-10.487,1,0.0375,0.785,0.0,0.343,165.402,rock
0,205386,False,0.758,0.913,-4.182,1,0.0421,0.0794,0.00106,0.968,152.629,rock
0,281533,False,0.617,0.738,-5.103,0,0.029,0.0137,4.52e-05,0.342,123.993,rock
0,195400,False,0.615,0.549,-12.159,1,0.0481,0.536,8.43e-06,0.391,75.054,rock
0,194693,False,0.613,0.655,-9.229,1,0.0288,0.0206,1.16e-06,0.557,138.854,rock
0,217200,False,0.626,0.515,-5.26,1,0.0255,0.15,1.48e-06,0.478,110.999,rock
0,295160,False,0.364,0.549,-7.18,1,0.0328,0.425,3.81e-06,0.208,73.397,rock
0,336360,False,0.407,0.771,-6.991,0,0.0558,0.128,0.0,0.429,132.006,rock
69,205280,False,0.353,0.686,-5.704,0,0.0534,0.00216,0.0,0.177,94.47,rock
68,208453,False,0.617,0.574,-9.768,1,0.0276,0.23,0.0105,0.396,91.769,rock
66,230000,False,0.634,0.6,-6.662,1,0.0265,0.00203,0.00569,0.64,90.017,rock
71,303903,False,0.666,0.909,-5.029,1,0.039,0.0438,0.108,0.846,118.007,rock
62,212310,False,0.572,0.955,-2.617,1,0.0626,0.0141,0.0,0.717,129.981,rock
70,245000,False,0.589,0.614,-7.528,0,0.0426,0.0213,0.165,0.318,119.837,rock
59,90960,False,0.447,0.891,-4.776,1,0.0788,0.00447,0.000905,0.517,143.976,rock
71,139906,True,0.684,0.856,-2.676,1,0.0411,0.342,0.00728,0.343,117.027,rock
60,259133,False,0.276,0.658,-5.418,1,0.0329,0.0836,0.000553,0.16,172.326,rock
59,194826,False,0.372,0.6,-6.027,0,0.0351,0.00643,3.37e-05,0.0753,188.96,rock
78,200306,False,0.654,0.81,-6.26,0,0.0288,0.00719,0.00251,0.661,114.623,rock
80,233933,False,0.545,0.865,-5.708,0,0.0286,0.00664,1.1e-05,0.543,99.009,rock
61,190986,False,0.267,0.67,-4.688,0,0.0807,0.0232,0.0,0.114,191.883,rock
69,209493,False,0.434,0.939,-2.983,0,0.0593,0.0425,0.0,0.569,159.932,rock
71,203080,False,0.521,0.885,-4.934,0,0.125,0.00327,0.00904,0.344,115.985,rock
59,206400,False,0.638,0.766,-4.12,0,0.0368,0.0621,0.0,0.588,129.987,rock
61,130500,False,0.627,0.852,-3.545,1,0.172,0.0212,0.0,0.412,139.934,rock
75,320266,False,0.467,0.324,-10.451,1,0.0255,0.615,0.0248,0.166,94.301,rock
66,222706,False,0.577,0.789,-4.661,1,0.0427,0.00532,0.0105,0.149,97.52,rock
72,290706,False,0.463,0.229,-12.592,1,0.0297,0.167,0.0997,0.135,73.543,rock
61,185466,False,0.651,0.933,-3.978,0,0.0457,0.0203,0.0,0.798,134.048,rock
64,206060,False,0.53,0.803,-5.031,0,0.0386,0.0545,0.0,0.565,80.992,rock
64,205666,False,0.457,0.451,-6.997,1,0.029,0.517,0.0,0.185,74.923,rock
56,202478,False,0.501,0.587,-5.587,1,0.0282,0.218,0.0,0.279,82.017,rock
66,293398,False,0.429,0.587,-4.588,1,0.0275,0.315,0.0,0.164,145.003,rock
48,184093,False,0.474,0.983,-5.498,0,0.0598,0.0182,0.000128,0.725,92.68,rock
49,176960,False,0.586,0.487,-9.29,1,0.0341,0.769,0.0001,0.693,123.897,rock
48,151666,False,0.345,0.976,-4.74,1,0.0487,0.000587,0.0507,0.818,181.121,rock
49,211706,False,0.563,0.562,-8.621,0,0.0268,0.139,0.0,0.314,149.984,rock
49,261133,False,0.616,0.838,-5.274,1,0.0423,0.0776,2.95e-05,0.926,139.602,rock
50,306266,False,0.385,0.806,-8.967,1,0.0398,0.237,0.00566,0.693,106.628,rock
49,181560,False,0.671,0.961,-2.564,1,0.0732,0.00558,1.31e-05,0.922,104.054,rock
0,234866,False,0.698,0.674,-5.769,1,0.0464,0.311,0.00194,0.739,125.016,rock
49,218280,False,0.411,0.897,-9.229,1,0.0629,0.00312,0.00921,0.668,102.972,rock
0,226133,False,0.776,0.425,-9.724,0,0.0335,0.27,0.0468,0.427,133.489,rock
0,257398,False,0.555,0.897,-6.147,1,0.0645,0.00377,0.0116,0.473,97.851,rock
50,134173,False,0.192,0.894,-7.136,1,0.0421,3.42e-06,0.0028,0.67,194.458,rock
0,146520,False,0.634,0.689,-5.406,1,0.0307,0.0109,0.0,0.899,140.071,rock
49,211240,False,0.466,0.832,-5.235,1,0.047,0.0277,0.627,0.509,132.054,rock
0,236426,False,0.768,0.748,-6.149,1,0.0304,0.0231,0.00239,0.868,129.001,rock
0,146520,False,0.634,0.689,-5.406,1,0.0307,0.0109,0.0,0.899,140.071,rock
0,146520,False,0.634,0.689,-5.406,1,0.0307,0.0109,0.0,0.899,140.071,rock
0,191506,False,0.491,0.942,-5.333,1,0.109,0.156,0.0,0.398,100.441,rock
0,256026,False,0.787,0.534,-7.779,0,0.0582,0.114,5.34e-06,0.897,152.131,rock
0,205026,False,0.421,0.95,-3.985,1,0.0769,1.21e-05,0.000217,0.553,80.919,rock
0,341026,False,0.744,0.666,-7.213,1,0.0507,0.00147,0.0,0.806,143.645,rock
0,146520,False,0.634,0.689,-5.406,1,0.0307,0.0109,0.0,0.899,140.071,rock
50,254275,False,0.688,0.682,-6.345,0,0.0709,0.101,0.0,0.506,131.848,rock
0,305813,False,0.508,0.688,-5.879,0,0.0319,0.33,1.29e-05,0.334,76.122,rock
0,273533,False,0.433,0.827,-5.992,0,0.0312,0.00932,0.492,0.549,150.942,rock
70,204811,False,0.595,0.896,-2.951,1,0.047,0.0641,5.82e-05,0.567,118.001,rock
48,198786,False,0.68,0.598,-6.147,0,0.027,0.61,0.0,0.62,120.09,rock
69,222666,False,0.595,0.636,-5.981,0,0.0312,9.45e-05,0.0529,0.147,112.008,rock
71,244693,False,0.466,0.763,-4.448,1,0.0318,0.000501,0.0,0.293,154.914,rock
71,222093,False,0.538,0.679,-4.297,1,0.0333,0.191,0.00175,0.0888,121.99,rock
65,348386,True,0.214,0.931,-3.347,0,0.143,0.000705,3.09e-06,0.233,162.115,rock
53,196616,False,0.509,0.715,-6.328,0,0.0419,0.0303,4.31e-06,0.277,159.872,rock
68,294826,False,0.504,0.918,-3.463,1,0.0517,0.00164,2.12e-05,0.539,92.031,rock
73,212346,False,0.617,0.922,-3.474,1,0.0744,0.000247,0.388,0.6,132.059,rock
77,318586,False,0.35,0.828,-5.373,1,0.041,0.000217,0.000161,0.147,105.435,rock
74,166640,False,0.409,0.932,-4.538,0,0.0339,1.87e-05,1.6e-06,0.591,131.761,rock
61,230586,False,0.524,0.805,-4.08,0,0.065,0.062,0.0,0.354,152.044,rock
81,177826,True,0.55,0.917,-3.159,1,0.0638,0.00428,0.0,0.601,126.115,rock
47,212226,False,0.519,0.834,-5.369,0,0.0339,0.00965,0.0,0.465,77.028,rock
48,282333,False,0.544,0.596,-10.325,0,0.059,0.226,1.17e-05,0.794,80.96,rock
65,256933,False,0.459,0.561,-7.091,1,0.0271,0.0839,0.0,0.306,144.783,rock
48,209084,False,0.729,0.711,-8.04,1,0.119,0.248,0.0,0.808,159.019,rock
1,200000,False,0.567,0.815,-4.668,1,0.0286,0.000277,0.104,0.378,97.937,rock
48,241306,False,0.268,0.863,-6.09,1,0.0478,0.00197,0.0271,0.447,205.911,rock
48,190960,False,0.513,0.89,-5.253,0,0.0728,0.0319,0.00108,0.73,122.698,rock
48,239360,False,0.589,0.677,-8.452,1,0.0242,0.00242,0.000222,0.702,134.962,rock
48,184840,False,0.624,0.73,-8.811,1,0.0322,0.419,4.25e-05,0.761,122.053,rock
48,262533,False,0.589,0.967,-6.05,1,0.0751,0.0163,5.83e-06,0.44,114.154,rock
48,224693,False,0.606,0.957,-3.951,1,0.0562,0.335,0.0104,0.683,113.867,rock
48,207197,False,0.483,0.896,-5.206,1,0.0887,0.186,0.00019,0.392,128.21,rock
48,329640,False,0.694,0.706,-6.151,1,0.0516,0.173,0.0,0.537,96.759,rock
49,160533,False,0.463,0.677,-10.254,0,0.0872,0.593,9.24e-06,0.754,89.581,rock
48,188853,False,0.688,0.601,-9.324,1,0.0442,0.0905,0.000513,0.643,81.128,rock
48,241400,False,0.508,0.608,-8.915,1,0.034,0.197,0.00297,0.312,160.212,rock
48,241946,False,0.542,0.812,-5.374,1,0.0285,0.0292,0.00859,0.455,138.965,rock
48,256333,False,0.487,0.943,-7.665,1,0.0626,0.000549,0.104,0.457,144.944,rock
48,224200,False,0.634,0.939,-2.638,1,0.0428,0.0847,0.0,0.638,124.974,rock
48,378386,False,0.622,0.65,-4.996,1,0.0456,0.114,0.0,0.638,148.004,rock
0,125066,False,0.527,0.675,-5.004,1,0.0395,0.553,0.0,0.594,107.409,rock
